date,margin_sh,margin_rz_sh,margin_rq_sh,margin_sz,margin_rz_sz,margin_rq_sz,both_markets_available,margin_rz_total,margin_rq_total,margin_net,margin_total,net_delta,net_delta_ma120,net_delta_ma240,signal_score,signal_text,effective_date
2014-06-26,265607741785.0,263901777459.0,1705964326.0,139876499134.0,138775464865.0,1101034269.0,True,402677242324.0,2806998595.0,399870243729.0,405484240919.0,-784623705.0,518383063.18333334,773427521.7541667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-06-27
2014-06-27,264514101222.0,262843748934.0,1670352288.0,139657711358.0,138582906260.0,1074805098.0,True,401426655194.0,2745157386.0,398681497808.0,404171812580.0,-1188745921.0,507853674.9583333,765005762.8375,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-06-30
2014-06-30,265599549137.0,263735543924.0,1864005213.0,140808608823.0,139675360518.0,1133248305.0,True,403410904442.0,2997253518.0,400413650924.0,406408157960.0,1732153116.0,497580864.8666667,772011480.8583333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-01
2014-07-01,266336162775.0,264607937184.0,1728225591.0,141421162607.0,140301846226.0,1119316381.0,True,404909783410.0,2847541972.0,402062241438.0,407757325382.0,1648590514.0,513740227.7,781152902.9666667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-02
2014-07-02,267044701394.0,265240147977.0,1804553417.0,142361585069.0,141214732779.0,1146852290.0,True,406454880756.0,2951405707.0,403503475049.0,409406286463.0,1441233611.0,511049707.5,790029190.85,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-03
2014-07-03,267894975456.0,265974898727.0,1920076729.0,143610153581.0,142431849206.0,1178304375.0,True,408406747933.0,3098381104.0,405308366829.0,411505129037.0,1804891780.0,527531562.075,799134028.5166667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-04
2014-07-04,267345960159.0,265436852269.0,1909107890.0,144186063557.0,143036468752.0,1149594805.0,True,408473321021.0,3058702695.0,405414618326.0,411532023716.0,106251497.0,523602799.9583333,797199158.9416667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-07
2014-07-07,268616242114.0,266651924011.0,1964318103.0,145896652932.0,144732310202.0,1164342730.0,True,411384234213.0,3128660833.0,408255573380.0,414512895046.0,2840955054.0,544056483.7916666,810830452.7041667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-08
2014-07-08,269712683074.0,267771059963.0,1941623111.0,147232559015.0,146058741454.0,1173817561.0,True,413829801417.0,3115440672.0,410714360745.0,416945242089.0,2458787365.0,556330604.525,813948954.5041667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-09
2014-07-09,270814833004.0,268976908835.0,1837924169.0,147974062029.0,146858751178.0,1115310851.0,True,415835660013.0,2953235020.0,412882424993.0,418788895033.0,2168064248.0,563054020.95,817426871.0875,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-10
2014-07-10,271939568006.0,270150328048.0,1789239958.0,149024955627.0,147918438249.0,1106517378.0,True,418068766297.0,2895757336.0,415173008961.0,420964523633.0,2290583968.0,581015417.9583334,818135161.9041667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-11
2014-07-11,272080058528.0,270336177205.0,1743881323.0,149534161128.0,148434713823.0,1099447305.0,True,418770891028.0,2843328628.0,415927562400.0,421614219656.0,754553439.0,589899872.8166667,818120038.4666667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-14
2014-07-14,273512162978.0,271692944012.0,1819218966.0,150806807112.0,149705817334.0,1100989778.0,True,421398761346.0,2920208744.0,418478552602.0,424318970090.0,2550990202.0,611138719.2666667,820462425.8833333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-15
2014-07-15,274270141226.0,272382809571.0,1887331655.0,151548549015.0,150398955359.0,1149593656.0,True,422781764930.0,3036925311.0,419744839619.0,425818690241.0,1266287017.0,615796764.6166667,829477747.7041667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-16
2014-07-16,275702057225.0,273677477762.0,2024579463.0,152288309049.0,151107413961.0,1180895088.0,True,424784891723.0,3205474551.0,421579417172.0,427990366274.0,1834577553.0,627139791.7166667,832045392.4708333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-17
2014-07-17,276041808470.0,274021765613.0,2020042857.0,152600845233.0,151453736609.0,1147108624.0,True,425475502222.0,3167151481.0,422308350741.0,428642653703.0,728933569.0,625877903.9583334,831798650.2958333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-18
2014-07-18,275117781100.0,273067071370.0,2050709730.0,151843500500.0,150656631387.0,1186869113.0,True,423723702757.0,3237578843.0,420486123914.0,426961281600.0,-1822226827.0,603269861.625,818239969.9291667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-21
2014-07-21,274954353925.0,272800679038.0,2153674887.0,152324082586.0,151122355870.0,1201726716.0,True,423923034908.0,3355401603.0,420567633305.0,427278436511.0,81509391.0,601172931.4333333,819140323.7458333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-22
2014-07-22,276080922792.0,273882387833.0,2198534959.0,152712416158.0,151433243819.0,1279172339.0,True,425315631652.0,3477707298.0,421837924354.0,428793338950.0,1270291049.0,605465613.3416667,826373415.2791667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-23
2014-07-23,277960232519.0,275745037661.0,2215194858.0,154099088668.0,152861324301.0,1237764367.0,True,428606361962.0,3452959225.0,425153402737.0,432059321187.0,3315478383.0,621850134.0916667,837902393.4333333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-24
2014-07-24,279861031397.0,277337816759.0,2523214638.0,154766025237.0,153504405640.0,1261619597.0,True,430842222399.0,3784834235.0,427057388164.0,434627056634.0,1903985427.0,637418095.275,846617657.7083334,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-25
2014-07-25,278947853661.0,276338715895.0,2609137766.0,154704719597.0,153400798150.0,1303921447.0,True,429739514045.0,3913059213.0,425826454832.0,433652573258.0,-1230933332.0,614828782.75,842525481.65,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-28
2014-07-28,278888648764.0,275792314276.0,3096334488.0,153755332720.0,152256189541.0,1499143179.0,True,428048503817.0,4595477667.0,423453026150.0,432643981484.0,-2373428682.0,598889313.025,830475980.0791667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-29
2014-07-29,280710006472.0,277436563438.0,3273443034.0,154401029933.0,152833431488.0,1567598445.0,True,430269994926.0,4841041479.0,425428953447.0,435111036405.0,1975927297.0,630070032.275,841178555.9541667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-30
2014-07-30,284415955076.0,281191829508.0,3224125568.0,156181110434.0,154590068304.0,1591042130.0,True,435781897812.0,4815167698.0,430966730114.0,440597065510.0,5537776667.0,714735822.85,860252565.6291667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-07-31
2014-07-31,286772022189.0,283472878022.0,3299144167.0,158184793766.0,156553677865.0,1631115901.0,True,440026555887.0,4930260068.0,435096295819.0,444956815955.0,4129565705.0,713138993.1583333,873941841.8208333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-01
2014-08-01,285991098082.0,282807951055.0,3183147027.0,158055067565.0,156453118772.0,1601948793.0,True,439261069827.0,4785095820.0,434475974007.0,444046165647.0,-620321812.0,661830439.2,869130338.7,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-04
2014-08-04,289192820391.0,285698012007.0,3494808384.0,159495129921.0,157788137497.0,1706992424.0,True,443486149504.0,5201800808.0,438284348696.0,448687950312.0,3808374689.0,647685118.6166667,877343630.6916667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-05
2014-08-05,291458166104.0,288090413294.0,3367752810.0,160709196719.0,159016516470.0,1692680249.0,True,447106929764.0,5060433059.0,442046496705.0,452167362823.0,3762148009.0,642552842.0166667,891774445.3291667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-06
2014-08-06,295010669881.0,291615855527.0,3394814354.0,162134428890.0,160502620399.0,1631808491.0,True,452118475926.0,5026622845.0,447091853081.0,457145098771.0,5045356376.0,654292635.2166667,912890487.1791667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-07
2014-08-07,297599036915.0,294718230086.0,2880806829.0,163107237947.0,161586436400.0,1520801547.0,True,456304666486.0,4401608376.0,451903058110.0,460706274862.0,4811205029.0,691988247.1333333,924855934.5583333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-08
2014-08-08,298576587043.0,295837518089.0,2739068954.0,163243671824.0,161773588797.0,1470083027.0,True,457611106886.0,4209151981.0,453401954905.0,461820258867.0,1498896795.0,674151340.2,928615228.6458334,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-11
2014-08-11,300513601588.0,297415010530.0,3098591058.0,164449675970.0,162852733564.0,1596942406.0,True,460267744094.0,4695533464.0,455572210630.0,464963277558.0,2170255725.0,656948761.7583333,933068070.9041667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-12
2014-08-12,303449419755.0,300455598098.0,2993821657.0,166525857067.0,164974841167.0,1551015900.0,True,465430439265.0,4544837557.0,460885601708.0,469975276822.0,5313391078.0,679464254.2166667,949385783.4708333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-13
2014-08-13,307101879109.0,304160550816.0,2941328293.0,169026573573.0,167461113601.0,1565459972.0,True,471621664417.0,4506788265.0,467114876152.0,476128452682.0,6229274444.0,715013150.925,973309396.2458333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-14
2014-08-14,310141643054.0,307293179271.0,2848463783.0,170647763381.0,169134129287.0,1513634094.0,True,476427308558.0,4362097877.0,472065210681.0,480789406435.0,4950334529.0,756213924.5583333,989668114.9166666,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-15
2014-08-15,311432396082.0,308505667412.0,2926728670.0,171058796627.0,169486106208.0,1572690419.0,True,477991773620.0,4499419089.0,473492354531.0,482491192709.0,1427143850.0,756600350.3833333,989001288.9083333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-18
2014-08-18,314073543783.0,311144915581.0,2928628202.0,173375907150.0,171787204800.0,1588702350.0,True,482932120381.0,4517330552.0,478414789829.0,487449450933.0,4922435298.0,804525497.275,1007417565.6333333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-19
2014-08-19,316971311743.0,314000082686.0,2971229057.0,174467967608.0,172847992920.0,1619974688.0,True,486848075606.0,4591203745.0,482256871861.0,491439279351.0,3842082032.0,829738595.925,1022985213.4083333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-20
2014-08-20,319872830275.0,316919893355.0,2952936920.0,176420453840.0,174787344145.0,1633109695.0,True,491707237500.0,4586046615.0,487121190885.0,496293284115.0,4864319024.0,876507059.3666667,1037226905.9625,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-21
2014-08-21,322564866920.0,319781417111.0,2783449809.0,178376378517.0,176790093199.0,1586285318.0,True,496571510310.0,4369735127.0,492201775183.0,500941245437.0,5080584298.0,925656430.975,1047728459.2625,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-22
2014-08-22,323490373711.0,320712615102.0,2777758609.0,179171247138.0,177595643285.0,1575603853.0,True,498308258387.0,4353362462.0,493954895925.0,502661620849.0,1753120742.0,928226872.4083333,1043787909.1833333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-25
2014-08-25,325405509445.0,322692875254.0,2712634191.0,181280291900.0,179750871827.0,1529420073.0,True,502443747081.0,4242054264.0,498201692817.0,506685801345.0,4246796892.0,955099537.15,1052146373.8291667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-26
2014-08-26,327184279331.0,324639044384.0,2545234947.0,183138493558.0,181687145410.0,1451348148.0,True,506326189794.0,3996583095.0,502329606699.0,510322772889.0,4127913882.0,978034914.1583333,1074847894.2166667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-27
2014-08-27,329539540853.0,327033468171.0,2506072682.0,184652825397.0,183263199094.0,1389626303.0,True,510296667265.0,3895698985.0,506400968280.0,514192366250.0,4071361581.0,1005744941.8166667,1083831527.3583333,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-28
2014-08-28,334280462259.0,331974283614.0,2306178645.0,187470788396.0,186179508950.0,1291279446.0,True,518153792564.0,3597458091.0,514556334473.0,521751250655.0,8155366193.0,1086910404.325,1118687538.1666667,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-08-29
2014-08-29,335364783070.0,333028014188.0,2336768882.0,188340483398.0,187066201291.0,1274282107.0,True,520094215479.0,3611050989.0,516483164490.0,523705266468.0,1926830017.0,1113556396.6916666,1122597579.4916666,-1.0,看空：两融增量放缓（120日均增量不高于240日均增量）,2014-09-01
2014-09-01,337346856599.0,334993392377.0,2353464222.0,190470201161.0,189148341022.0,1321860139.0,True,524141733399.0,3675324361.0,520466409038.0,527817057760.0,3983244548.0,1155514885.65,1131226312.0666666,1.0,看多：两融增量提速（120日均增量高于240日均增量）,2014-09-02
2014-09-02,336879324942.0,334304257645.0,2575067297.0,190422298565.0,188988952878.0,1433345687.0,True,523293210523.0,4008412984.0,519284797539.0,527301623507.0,-1181611499.0,1154423036.3333333,1122637715.9458334,1.0,看多：两融增量提速（120日均增量高于240日均增量）,2014-09-03
2014-09-03,337254152707.0,334451881572.0,2802271135.0,190710550214.0,189182008296.0,1528541918.0,True,523633889868.0,4330813053.0,519303076815.0,527964702921.0,18279276.0,1152062604.2166667,1107803776.7625,1.0,看多：两融增量提速（120日均增量高于240日均增量）,2014-09-04
2014-09-04,340604222492.0,337616642418.0,2987580074.0,193171313509.0,191599924958.0,1571388551.0,True,529216567376.0,4558968625.0,524657598751.0,533775536001.0,5354521936.0,1203258348.1833334,1111845112.9666667,1.0,看多：两融增量提速（120日均增量高于240日均增量）,2014-09-05
2014-09-05,,,,193822785248.0,192230401519.0,1592383729.0,False,,,,,,,,,样本不足,2014-09-09
2014-09-09,345601894458.0,342444319645.0,3157574813.0,196560480398.0,194952306356.0,1608174042.0,True,537396626001.0,4765748855.0,532630877146.0,542162374856.0,,,,,样本不足,2014-09-10
2014-09-10,349929795504.0,347084945437.0,2844850067.0,199400214538.0,197804122291.0,1596092247.0,True,544889067728.0,4440942314.0,540448125414.0,549330010042.0,7817248268.0,,,,样本不足,2014-09-11
2014-09-11,354166740462.0,351356901278.0,2809839184.0,202209169980.0,200627702338.0,1581467642.0,True,551984603616.0,4391306826.0,547593296790.0,556375910442.0,7145171376.0,,,,样本不足,2014-09-12
2014-09-12,357447682462.0,354592937514.0,2854744948.0,203344536857.0,201790280729.0,1554256128.0,True,556383218243.0,4409001076.0,551974217167.0,560792219319.0,4380920377.0,,,,样本不足,2014-09-15
2014-09-15,362941254149.0,360155185805.0,2786068344.0,206993054942.0,205422474650.0,1570580292.0,True,565577660455.0,4356648636.0,561221011819.0,569934309091.0,9246794652.0,,,,样本不足,2014-09-16
2014-09-16,367237748320.0,364561939383.0,2675808937.0,208255285334.0,206778495582.0,1476789752.0,True,571340434965.0,4152598689.0,567187836276.0,575493033654.0,5966824457.0,,,,样本不足,2014-09-17
2014-09-17,370668763961.0,368035491871.0,2633272090.0,209715725291.0,208199324898.0,1516400393.0,True,576234816769.0,4149672483.0,572085144286.0,580384489252.0,4897308010.0,,,,样本不足,2014-09-18
2014-09-18,373776579274.0,371022528916.0,2754050358.0,210951946084.0,209395171107.0,1556774977.0,True,580417700023.0,4310825335.0,576106874688.0,584728525358.0,4021730402.0,,,,样本不足,2014-09-19
2014-09-19,374158078269.0,371414736256.0,2743342013.0,211202859863.0,209664826746.0,1538033117.0,True,581079563002.0,4281375130.0,576798187872.0,585360938132.0,691313184.0,,,,样本不足,2014-09-22
2014-09-22,380114357988.0,377641662610.0,2472695378.0,214796349632.0,213381690141.0,1414659491.0,True,591023352751.0,3887354869.0,587135997882.0,594910707620.0,10337810010.0,,,,样本不足,2014-09-23
2014-09-23,383080317181.0,380499940014.0,2580377167.0,217920390680.0,216433330722.0,1487059958.0,True,596933270736.0,4067437125.0,592865833611.0,601000707861.0,5729835729.0,,,,样本不足,2014-09-24
2014-09-24,390794811258.0,388077718595.0,2717092663.0,223124053930.0,221650790476.0,1473263454.0,True,609728509071.0,4190356117.0,605538152954.0,613918865188.0,12672319343.0,,,,样本不足,2014-09-25
2014-09-25,395769531141.0,393151191091.0,2618340050.0,227091724046.0,225681032296.0,1410691750.0,True,618832223387.0,4029031800.0,614803191587.0,622861255187.0,9265038633.0,,,,样本不足,2014-09-26
2014-09-26,397785880690.0,395131055448.0,2654825242.0,228597489898.0,227206882365.0,1390607533.0,True,622337937813.0,4045432775.0,618292505038.0,626383370588.0,3489313451.0,,,,样本不足,2014-09-29
2014-09-29,395686898538.0,393042488212.0,2644410326.0,227779812935.0,226368010070.0,1411802865.0,True,619410498282.0,4056213191.0,615354285091.0,623466711473.0,-2938219947.0,,,,样本不足,2014-09-30
2014-09-30,388629687991.0,386227534354.0,2402153637.0,222501238269.0,221183132346.0,1318105923.0,True,607410666700.0,3720259560.0,603690407140.0,611130926260.0,-11663877951.0,,,,样本不足,2014-10-08
2014-10-08,400233251374.0,397396842118.0,2836409256.0,229748932613.0,228208036824.0,1540895789.0,True,625604878942.0,4377305045.0,621227573897.0,629982183987.0,17537166757.0,,,,样本不足,2014-10-09
2014-10-09,406456941591.0,403598187437.0,2858754154.0,234322769075.0,232733934061.0,1588835014.0,True,636332121498.0,4447589168.0,631884532330.0,640779710666.0,10656958433.0,,,,样本不足,2014-10-10
2014-10-10,410232483600.0,407459730065.0,2772753535.0,236840727848.0,235240705935.0,1600021913.0,True,642700436000.0,4372775448.0,638327660552.0,647073211448.0,6443128222.0,,,,样本不足,2014-10-13
2014-10-13,416502854125.0,413817989559.0,2684864566.0,240298288129.0,238718075412.0,1580212717.0,True,652536064971.0,4265077283.0,648270987688.0,656801142254.0,9943327136.0,,,,样本不足,2014-10-14
2014-10-14,420665760296.0,417913475124.0,2752285172.0,242716891624.0,241097505816.0,1619385808.0,True,659010980940.0,4371670980.0,654639309960.0,663382651920.0,6368322272.0,,,,样本不足,2014-10-15
2014-10-15,425152404568.0,422266917101.0,2885487467.0,245344575085.0,243708517436.0,1636057649.0,True,665975434537.0,4521545116.0,661453889421.0,670496979653.0,6814579461.0,,,,样本不足,2014-10-16
2014-10-16,427541383907.0,424530873677.0,3010510230.0,245651507490.0,244007042999.0,1644464491.0,True,668537916676.0,4654974721.0,663882941955.0,673192891397.0,2429052534.0,,,,样本不足,2014-10-17
2014-10-17,427966245788.0,425311288395.0,2654957393.0,245487502224.0,243931556370.0,1555945854.0,True,669242844765.0,4210903247.0,665031941518.0,673453748012.0,1148999563.0,,,,样本不足,2014-10-20
2014-10-20,430649032560.0,427824766563.0,2824265997.0,246883106139.0,245220110697.0,1662995442.0,True,673044877260.0,4487261439.0,668557615821.0,677532138699.0,3525674303.0,,,,样本不足,2014-10-21
2014-10-21,433108981045.0,430306864259.0,2802116786.0,247945090347.0,246365692928.0,1579397419.0,True,676672557187.0,4381514205.0,672291042982.0,681054071392.0,3733427161.0,,,,样本不足,2014-10-22
2014-10-22,435564812382.0,432871031115.0,2693781267.0,249323220510.0,247833277989.0,1489942521.0,True,680704309104.0,4183723788.0,676520585316.0,684888032892.0,4229542334.0,,,,样本不足,2014-10-23
2014-10-23,439326241238.0,436985726360.0,2340514878.0,251700545540.0,250370954468.0,1329591072.0,True,687356680828.0,3670105950.0,683686574878.0,691026786778.0,7165989562.0,,,,样本不足,2014-10-24
2014-10-24,441235216410.0,439035804092.0,2199412318.0,252600469926.0,251332983613.0,1267486313.0,True,690368787705.0,3466898631.0,686901889074.0,693835686336.0,3215314196.0,,,,样本不足,2014-10-27
2014-10-27,443740637635.0,441744151692.0,1996485943.0,254164880256.0,252916459729.0,1248420527.0,True,694660611421.0,3244906470.0,691415704951.0,697905517891.0,4513815877.0,,,,样本不足,2014-10-28
2014-10-28,442617132149.0,440302363994.0,2314768155.0,252689886022.0,251306469383.0,1383416639.0,True,691608833377.0,3698184794.0,687910648583.0,695307018171.0,-3505056368.0,,,,样本不足,2014-10-29
2014-10-29,442264318227.0,439652493432.0,2611824795.0,253334932822.0,251830402363.0,1504530459.0,True,691482895795.0,4116355254.0,687366540541.0,695599251049.0,-544108042.0,,,,样本不足,2014-10-30
2014-10-30,446305946572.0,443442891214.0,2863055358.0,255002180109.0,253395341460.0,1606838649.0,True,696838232674.0,4469894007.0,692368338667.0,701308126681.0,5001798126.0,,,,样本不足,2014-10-31
2014-10-31,447470726611.0,444331032561.0,3139694050.0,254905317841.0,253259536186.0,1645781655.0,True,697590568747.0,4785475705.0,692805093042.0,702376044452.0,436754375.0,,,,样本不足,2014-11-03
2014-11-03,453024079880.0,449802419175.0,3221660705.0,257376161180.0,255658025353.0,1718135827.0,True,705460444528.0,4939796532.0,700520647996.0,710400241060.0,7715554954.0,,,,样本不足,2014-11-04
2014-11-04,456641568641.0,453445058673.0,3196509968.0,260047091563.0,258290310680.0,1756780883.0,True,711735369353.0,4953290851.0,706782078502.0,716688660204.0,6261430506.0,,,,样本不足,2014-11-05
2014-11-05,459854684011.0,456679655698.0,3175028313.0,262385384732.0,260594884943.0,1790499789.0,True,717274540641.0,4965528102.0,712309012539.0,722240068743.0,5526934037.0,,,,样本不足,2014-11-06
2014-11-06,463358258486.0,460287164514.0,3071093972.0,263740127219.0,261977486810.0,1762640409.0,True,722264651324.0,4833734381.0,717430916943.0,727098385705.0,5121904404.0,,,,样本不足,2014-11-07
2014-11-07,463946742096.0,460794750926.0,3151991170.0,263991176743.0,262233726193.0,1757450550.0,True,723028477119.0,4909441720.0,718119035399.0,727937918839.0,688118456.0,,,,样本不足,2014-11-10
2014-11-10,467865775708.0,464090522420.0,3775253288.0,265451807949.0,263599380069.0,1852427880.0,True,727689902489.0,5627681168.0,722062221321.0,733317583657.0,3943185922.0,,,,样本不足,2014-11-11
2014-11-11,472189705912.0,468511764722.0,3677941190.0,266092540715.0,264328693624.0,1763847091.0,True,732840458346.0,5441788281.0,727398670065.0,738282246627.0,5336448744.0,,,,样本不足,2014-11-12
2014-11-12,475674840955.0,471792706194.0,3882134761.0,266779507861.0,264919682375.0,1859825486.0,True,736712388569.0,5741960247.0,730970428322.0,742454348816.0,3571758257.0,,,,样本不足,2014-11-13
2014-11-13,478020872236.0,474102238964.0,3918633272.0,267533612610.0,265676217340.0,1857395270.0,True,739778456304.0,5776028542.0,734002427762.0,745554484846.0,3031999440.0,,,,样本不足,2014-11-14
2014-11-14,478257346093.0,474451979124.0,3805366969.0,267957115009.0,266181873622.0,1775241387.0,True,740633852746.0,5580608356.0,735053244390.0,746214461102.0,1050816628.0,,,,样本不足,2014-11-17
2014-11-17,480483648083.0,476797912474.0,3685735609.0,269155362241.0,267342627179.0,1812735062.0,True,744140539653.0,5498470671.0,738642068982.0,749639010324.0,3588824592.0,,,,样本不足,2014-11-18
2014-11-18,482705676059.0,479387054532.0,3318621527.0,270106767173.0,268351515901.0,1755251272.0,True,747738570433.0,5073872799.0,742664697634.0,752812443232.0,4022628652.0,,,,样本不足,2014-11-19
2014-11-19,484955247695.0,481691069603.0,3264178092.0,271177321750.0,269405793692.0,1771528058.0,True,751096863295.0,5035706150.0,746061157145.0,756132569445.0,3396459511.0,,,,样本不足,2014-11-20
2014-11-20,486752809078.0,483384872787.0,3367936291.0,272505870567.0,270730793831.0,1775076736.0,True,754115666618.0,5143013027.0,748972653591.0,759258679645.0,2911496446.0,,,,样本不足,2014-11-21
2014-11-21,489121597480.0,485787498700.0,3334098780.0,273389634207.0,271672855406.0,1716778801.0,True,757460354106.0,5050877581.0,752409476525.0,762511231687.0,3436822934.0,,,,样本不足,2014-11-24
2014-11-24,502710829860.0,499260287798.0,3450542062.0,280151831680.0,278405738436.0,1746093244.0,True,777666026234.0,5196635306.0,772469390928.0,782862661540.0,20059914403.0,,,,样本不足,2014-11-25
2014-11-25,513383140310.0,509781678532.0,3601461778.0,285182420642.0,283420919136.0,1761501506.0,True,793202597668.0,5362963284.0,787839634384.0,798565560952.0,15370243456.0,,,,样本不足,2014-11-26
2014-11-26,522433171722.0,518602496677.0,3830675045.0,289402065925.0,287575797759.0,1826268166.0,True,806178294436.0,5656943211.0,800521351225.0,811835237647.0,12681716841.0,,,,样本不足,2014-11-27
2014-11-27,527013792120.0,522913808670.0,4099983450.0,289993502183.0,288079438888.0,1914063295.0,True,810993247558.0,6014046745.0,804979200813.0,817007294303.0,4457849588.0,,,,样本不足,2014-11-28
2014-11-28,533418582994.0,528992449890.0,4426133104.0,291921360549.0,289934216371.0,1987144178.0,True,818926666261.0,6413277282.0,812513388979.0,825339943543.0,7534188166.0,,,,样本不足,2014-12-01
2014-12-01,542961005664.0,538392930415.0,4568075249.0,295230268494.0,293170546376.0,2059722118.0,True,831563476791.0,6627797367.0,824935679424.0,838191274158.0,12422290445.0,,,,样本不足,2014-12-02
2014-12-02,550541506507.0,545712569004.0,4828937503.0,296661210521.0,294527445532.0,2133764989.0,True,840240014536.0,6962702492.0,833277312044.0,847202717028.0,8341632620.0,,,,样本不足,2014-12-03
2014-12-03,556844305630.0,552052549201.0,4791756429.0,299681206490.0,297569545429.0,2111661061.0,True,849622094630.0,6903417490.0,842718677140.0,856525512120.0,9441365096.0,,,,样本不足,2014-12-04
2014-12-04,574681828807.0,569429142951.0,5252685856.0,306351579308.0,304103426914.0,2248152394.0,True,873532569865.0,7500838250.0,866031731615.0,881033408115.0,23313054475.0,,,,样本不足,2014-12-05
2014-12-05,580518851015.0,575483801438.0,5035049577.0,307728560698.0,305619301293.0,2109259405.0,True,881103102731.0,7144308982.0,873958793749.0,888247411713.0,7927062134.0,,,,样本不足,2014-12-08
2014-12-08,601682431428.0,595995563719.0,5686867709.0,314319152354.0,312025936835.0,2293215519.0,True,908021500554.0,7980083228.0,900041417326.0,916001583782.0,26082623577.0,,,,样本不足,2014-12-09
2014-12-09,610532120616.0,605492638583.0,5039482033.0,316456508595.0,314472401276.0,1984107319.0,True,919965039859.0,7023589352.0,912941450507.0,926988629211.0,12900033181.0,,,,样本不足,2014-12-10
2014-12-10,618888520752.0,614042935191.0,4845585561.0,316914628406.0,314842016854.0,2072611552.0,True,928884952045.0,6918197113.0,921966754932.0,935803149158.0,9025304425.0,,,,样本不足,2014-12-11
2014-12-11,622198802951.0,617381768756.0,4817034195.0,319257328880.0,317130122385.0,2127206495.0,True,934511891141.0,6944240690.0,927567650451.0,941456131831.0,5600895519.0,,,,样本不足,2014-12-12
2014-12-12,624005034562.0,619376064853.0,4628969709.0,319442797436.0,317342860758.0,2099936678.0,True,936718925611.0,6728906387.0,929990019224.0,943447831998.0,2422368773.0,,,,样本不足,2014-12-15
2014-12-15,633400981226.0,628731166297.0,4669814929.0,322673736299.0,320561784841.0,2111951458.0,True,949292951138.0,6781766387.0,942511184751.0,956074717525.0,12521165527.0,,,,样本不足,2014-12-16
2014-12-16,642916218993.0,637958256722.0,4957962271.0,326131441148.0,323932822626.0,2198618522.0,True,961891079348.0,7156580793.0,954734498555.0,969047660141.0,12223313804.0,,,,样本不足,2014-12-17
