日期,指数,等权静态市盈率,静态市盈率,静态市盈率中位数,等权滚动市盈率,滚动市盈率,滚动市盈率中位数
2010-07-16,2809.68,48.98,17.75,36.7,43.7,15.98,33.48
2010-07-19,2878.95,50.17,18.15,37.41,44.7,16.34,33.98
2010-07-20,2946.97,50.92,18.52,38.21,45.98,16.67,34.64
2010-07-21,2953.17,51.08,18.55,38.09,46.09,16.69,34.64
2010-07-22,2991.48,51.5,18.76,38.97,46.73,16.88,34.98
2010-07-23,3000.46,51.86,18.83,38.97,46.71,16.95,35.16
2010-07-26,3025.45,52.53,18.94,39.58,46.87,17.04,35.58
2010-07-27,3012.75,52.38,18.85,39.86,47.05,16.95,35.63
2010-07-28,3084.98,53.23,19.28,40.68,47.91,17.34,36.18
2010-07-29,3102.42,53.69,19.06,40.64,47.88,17.23,36.31
2010-07-30,3094.55,53.33,18.97,40.45,47.74,17.14,35.97
2010-08-02,3147.93,53.95,19.23,41.55,48.42,17.38,36.41
2010-08-03,3092.72,54.0,18.9,41.32,47.4,17.08,35.91
2010-08-04,3111.42,54.3,18.97,41.3,47.71,17.14,36.14
2010-08-05,3094.68,54.12,18.83,41.94,48.29,17.0,36.41
2010-08-06,3148.92,54.92,19.1,42.7,48.58,17.22,36.98
2010-08-09,3176.33,55.74,19.19,43.04,49.42,17.3,37.59
2010-08-10,3076.02,54.29,18.66,41.32,47.79,16.79,36.11
2010-08-11,3099.86,54.89,18.74,41.8,48.33,16.86,36.24
2010-08-12,3062.07,54.47,18.51,41.25,47.42,16.61,35.7
2010-08-13,3108.91,55.21,18.74,42.35,48.3,16.81,36.62
2010-08-16,3181.26,56.12,19.13,43.61,48.69,17.14,37.5
2010-08-17,3203.99,56.54,19.21,43.82,49.25,17.19,37.89
2010-08-18,3199.92,56.85,19.17,43.63,48.75,17.1,37.59
2010-08-19,3215.2,56.96,19.33,43.51,49.14,17.18,37.63
2010-08-20,3151.47,55.42,19.01,42.66,48.16,16.85,36.58
2010-08-23,3156.98,55.42,18.99,42.36,47.92,16.73,36.39
2010-08-24,3179.32,56.1,19.07,42.67,47.59,16.8,37.07
2010-08-25,3107.44,54.9,18.68,41.77,46.45,16.45,36.35
2010-08-26,3118.98,55.27,18.73,42.24,46.55,16.42,36.26
2010-08-27,3131.86,54.61,18.79,42.45,46.49,16.22,36.67
2010-08-30,3200.16,56.01,19.09,43.76,46.7,16.23,36.8
2010-08-31,3197.55,55.93,19.0,43.73,46.96,16.09,37.1
2010-09-01,3171.01,55.25,18.89,42.82,46.37,16.0,36.58
2010-09-02,3218.99,56.36,19.12,43.96,47.36,16.16,37.46
2010-09-03,3225.15,56.86,19.11,44.01,47.84,16.15,37.58
2010-09-06,3267.08,57.06,19.39,44.58,47.93,16.39,37.74
2010-09-07,3278.81,57.81,19.41,44.52,48.25,16.41,38.06
2010-09-08,3284.75,58.31,19.39,44.73,48.73,16.39,38.47
2010-09-09,3229.23,57.53,19.11,44.17,48.09,16.15,38.11
2010-09-10,3243.07,57.98,19.15,44.7,48.5,16.19,38.4
2010-09-13,3282.93,58.65,19.33,45.34,49.31,16.34,39.15
2010-09-14,3288.06,58.87,19.32,45.32,49.46,16.33,39.19
2010-09-15,3232.25,57.95,19.06,44.91,48.68,16.11,38.64
2010-09-16,3165.23,56.95,18.7,43.52,47.53,15.8,37.47
2010-09-17,3166.7,56.57,18.68,43.89,47.46,15.79,37.61
2010-09-20,3147.9,55.97,18.61,43.6,46.98,15.73,37.53
2010-09-21,3152.82,55.85,18.65,43.15,46.9,15.77,37.22
2010-09-27,3214.99,57.34,18.91,44.19,48.14,15.99,38.29
2010-09-28,3192.0,57.13,18.77,43.96,48.01,15.87,38.03
2010-09-29,3174.98,56.52,18.75,43.76,47.53,15.85,37.43
2010-09-30,3237.02,57.44,19.08,44.36,47.93,16.13,37.9
2010-10-08,3344.49,59.06,19.7,45.03,49.26,16.65,38.58
2010-10-11,3419.58,59.83,20.2,45.24,49.79,17.07,38.82
2010-10-12,3454.72,60.32,20.45,45.51,50.11,17.28,38.95
2010-10-13,3496.51,60.43,20.63,45.87,50.4,17.44,39.07
2010-10-14,3472.02,59.76,20.75,44.68,49.21,17.53,37.64
2010-10-15,3557.33,59.97,21.42,44.17,49.6,18.11,37.85
2010-10-18,3529.69,58.92,21.34,43.98,49.06,18.03,37.36
2010-10-19,3612.32,60.31,21.7,45.37,50.72,18.34,38.17
2010-10-20,3632.28,60.36,21.75,45.79,49.96,18.39,38.37
2010-10-21,3621.97,60.86,21.61,46.1,50.94,18.27,38.74
2010-10-22,3633.5,61.56,21.57,46.5,50.39,18.23,39.06
2010-10-25,3738.48,62.69,22.13,47.64,51.76,18.66,39.5
2010-10-26,3735.47,63.79,22.05,48.17,50.55,18.56,39.87
2010-10-27,3675.84,62.56,21.71,46.96,50.69,18.21,39.75
2010-10-28,3671.79,62.9,21.67,46.9,50.02,17.91,39.21
2010-10-29,3668.16,62.95,21.56,47.73,50.1,17.46,39.31
2010-11-01,3770.03,64.22,22.12,48.82,51.31,17.66,40.08
2010-11-02,3757.11,63.52,22.04,48.72,51.23,17.6,39.27
2010-11-03,3708.68,62.79,21.92,48.91,50.8,17.5,38.91
2010-11-04,3781.49,64.37,22.33,49.92,51.69,17.82,39.93
2010-11-05,3829.6,64.94,22.64,50.23,52.45,18.07,40.59
2010-11-08,3874.41,65.79,22.83,51.3,53.73,18.22,41.44
2010-11-09,3861.57,66.06,22.67,51.47,53.2,18.1,41.94
2010-11-10,3844.8,66.26,22.55,52.04,53.7,18.0,41.62
2010-11-11,3845.11,66.34,22.74,51.2,53.2,18.16,41.61
2010-11-12,3607.87,63.69,21.61,47.8,50.06,17.25,39.34
2010-11-15,3653.56,65.0,21.76,48.74,51.18,17.38,40.13
2010-11-16,3501.58,62.77,20.87,47.51,48.9,16.66,38.43
2010-11-17,3408.78,60.54,20.46,45.9,47.75,16.34,37.13
2010-11-18,3458.6,61.8,20.74,46.55,48.44,16.56,37.66
2010-11-19,3511.43,62.98,20.92,47.96,49.61,16.7,38.61
2010-11-22,3519.01,63.62,20.88,48.73,49.81,16.66,39.03
2010-11-23,3450.51,62.37,20.49,47.64,49.17,16.36,38.5
2010-11-24,3533.57,64.02,20.71,48.63,50.15,16.53,39.48
2010-11-25,3580.99,64.88,20.97,49.5,50.83,16.74,39.71
2010-11-26,3551.93,64.47,20.77,48.88,50.88,16.58,39.12
2010-11-29,3552.04,64.51,20.75,48.84,50.29,16.57,39.23
2010-11-30,3483.43,63.18,20.46,47.26,49.32,16.33,38.24
2010-12-01,3483.78,63.29,20.48,47.73,49.77,16.35,38.67
2010-12-02,3503.16,63.59,20.67,47.92,49.99,16.5,38.87
2010-12-03,3498.47,63.24,20.66,47.77,49.33,16.49,38.67
2010-12-06,3488.63,62.31,20.74,47.03,48.61,16.56,38.25
2010-12-07,3529.39,62.83,20.9,47.79,49.24,16.69,38.27
2010-12-08,3503.77,62.56,20.7,47.65,49.07,16.53,38.42
2010-12-09,3445.0,62.0,20.42,46.37,48.09,16.31,37.7
2010-12-10,3490.01,62.94,20.64,47.01,48.78,16.48,38.21
2010-12-13,3595.97,64.12,21.24,48.12,50.24,16.95,39.51
2010-12-14,3614.98,64.58,21.29,48.82,50.94,17.01,39.83
2010-12-15,3594.92,64.64,21.17,48.52,51.08,16.92,40.0
2010-12-16,3578.67,64.41,21.15,48.42,50.59,16.9,39.86
2010-12-17,3576.82,64.52,21.1,48.49,50.64,16.86,39.91
2010-12-20,3526.84,64.04,20.81,47.9,50.38,16.62,39.55
2010-12-21,3594.93,64.82,21.19,48.31,51.0,16.93,40.15
2010-12-22,3558.48,64.0,20.99,48.1,50.55,16.77,39.57
2010-12-23,3517.11,62.9,20.84,47.25,49.64,16.65,38.91
2010-12-24,3481.8,61.95,20.69,46.55,48.84,16.53,38.12
2010-12-27,3404.24,60.85,20.32,45.45,47.42,16.24,36.97
2010-12-28,3337.78,59.35,19.98,44.47,46.33,15.97,36.22
2010-12-29,3366.81,60.32,20.13,44.99,47.08,16.09,36.76
2010-12-30,3371.63,60.47,20.2,45.06,47.22,16.14,36.56
2010-12-31,3443.58,61.6,20.55,46.08,48.32,16.43,37.74
2011-01-04,3507.01,62.35,21.27,47.35,49.16,16.92,38.91
2011-01-05,3499.01,62.77,21.18,47.72,48.96,16.84,39.3
2011-01-06,3480.96,62.2,21.04,47.3,48.72,16.72,38.92
2011-01-07,3481.63,61.81,21.15,46.6,48.42,16.81,38.63
2011-01-10,3407.42,59.83,20.8,45.81,47.15,16.54,37.61
2011-01-11,3416.0,59.56,20.9,45.57,46.85,16.61,37.25
2011-01-12,3435.41,60.24,21.01,45.74,47.16,16.7,37.47
2011-01-13,3433.27,60.18,21.08,45.76,47.21,16.75,37.18
2011-01-14,3374.09,58.92,20.82,44.72,46.39,16.54,36.51
2011-01-17,3241.32,56.46,20.14,43.12,45.43,15.95,34.97
2011-01-18,3247.19,56.61,20.16,43.43,45.21,15.94,35.32
2011-01-19,3321.74,58.02,20.51,44.06,46.3,16.22,36.18
2011-01-20,3209.49,55.83,19.89,42.61,45.02,15.73,34.78
2011-01-21,3246.07,56.56,20.14,42.64,45.73,15.93,35.0
2011-01-24,3202.25,55.14,19.95,41.24,44.71,15.79,34.04
2011-01-25,3179.06,54.38,19.84,41.03,44.5,15.71,33.56
2011-01-26,3226.66,55.47,20.05,41.61,45.03,15.88,34.09
2011-01-27,3279.94,56.05,20.35,42.44,45.78,16.12,34.74
2011-01-28,3296.75,56.55,20.37,42.57,45.93,16.13,34.9
2011-01-31,3340.51,57.35,20.64,43.28,45.86,16.35,35.38
2011-02-01,3344.85,57.55,20.69,43.46,46.34,16.38,35.39
2011-02-09,3311.74,57.24,20.48,43.59,46.16,16.17,35.52
2011-02-10,3385.95,58.79,20.83,44.24,46.27,16.45,36.7
2011-02-11,3409.4,59.34,20.92,44.49,46.67,16.52,36.9
2011-02-14,3504.42,60.56,21.47,45.58,47.24,16.95,37.37
2011-02-15,3502.7,60.27,21.45,45.45,47.19,16.94,37.37
2011-02-16,3543.14,60.53,21.62,46.19,47.88,17.08,37.9
2011-02-17,3547.61,60.83,21.62,46.13,48.15,17.08,38.0
2011-02-18,3511.59,60.1,21.45,45.29,47.8,16.95,37.57
2011-02-21,3567.71,61.08,21.69,46.41,48.9,17.14,38.43
2011-02-22,3466.82,60.17,21.14,44.86,47.6,16.71,37.4
2011-02-23,3488.85,60.76,21.18,45.4,48.16,16.74,37.92
2011-02-24,3511.03,61.22,21.28,46.14,48.51,16.82,38.15
2011-02-25,3517.36,60.95,21.28,45.9,48.56,16.83,38.19
2011-02-28,3562.81,61.01,21.44,47.21,49.08,16.98,38.73
2011-03-01,3580.26,61.23,21.6,47.04,49.5,17.15,38.93
2011-03-02,3568.37,60.95,21.54,46.86,49.75,17.11,39.09
2011-03-03,3532.24,59.8,21.45,45.83,48.8,17.06,38.3
2011-03-04,3582.6,60.5,21.71,46.35,49.37,17.29,38.82
2011-03-07,3647.2,60.64,22.08,46.14,49.55,17.6,39.54
2011-03-08,3654.75,60.65,22.04,46.4,49.67,17.59,39.5
2011-03-09,3658.82,60.33,22.04,46.55,49.68,17.6,39.71
2011-03-10,3604.59,59.13,21.66,45.49,48.96,17.35,39.34
2011-03-11,3577.49,58.86,21.48,45.59,48.79,17.21,39.15
2011-03-14,3599.45,59.06,21.5,45.76,49.19,17.23,39.92
2011-03-15,3541.02,57.67,21.12,44.62,48.55,16.98,38.87
2011-03-16,3589.38,58.4,21.32,45.38,49.2,17.16,39.17
2011-03-17,3530.38,57.14,21.03,44.73,48.34,16.97,38.29
2011-03-18,3549.61,57.64,20.34,44.29,49.15,16.82,38.79
2011-03-21,3535.03,56.83,20.31,43.21,48.68,16.81,38.55
2011-03-22,3547.71,56.27,20.34,42.81,48.79,16.88,38.58
2011-03-23,3594.52,56.51,20.44,43.69,49.08,17.11,38.87
2011-03-24,3586.25,56.37,20.38,43.48,49.33,17.08,38.89
2011-03-25,3629.01,56.45,20.17,43.43,49.12,17.18,38.72
2011-03-28,3623.46,55.81,19.3,43.69,48.96,17.11,38.77
2011-03-29,3580.62,53.78,18.85,41.59,49.01,16.93,37.95
2011-03-30,3570.31,52.83,18.09,40.58,48.57,16.79,37.92
2011-03-31,3531.88,51.43,17.13,39.78,47.84,16.48,37.22
2011-04-01,3583.79,51.43,17.13,39.78,47.84,16.48,37.22
2011-04-06,3613.23,51.71,17.25,40.24,48.12,16.81,37.91
2011-04-07,3629.97,51.81,17.3,40.38,48.36,16.88,38.32
2011-04-08,3664.34,51.85,17.38,40.48,48.67,16.98,38.44
2011-04-11,3640.48,51.19,17.3,40.14,48.3,16.95,38.38
2011-04-12,3636.51,51.18,17.21,40.09,48.54,16.93,38.1
2011-04-13,3682.44,51.23,17.39,40.79,48.74,17.11,38.66
2011-04-14,3664.9,51.18,17.34,40.56,48.85,17.06,38.45
2011-04-15,3671.4,50.85,17.37,40.52,49.55,17.11,38.66
2011-04-18,3674.9,51.39,17.41,40.36,49.91,17.13,38.43
2011-04-19,3611.96,50.93,17.09,39.36,49.26,16.78,38.29
2011-04-20,3618.76,50.7,17.1,39.13,49.26,16.78,37.6
2011-04-21,3642.85,50.09,17.13,39.47,48.96,16.86,37.68
2011-04-22,3624.52,49.85,17.0,39.05,48.31,16.73,37.13
2011-04-25,3563.25,48.67,16.75,38.21,46.85,16.46,36.28
2011-04-26,3532.42,48.9,16.61,37.59,46.17,16.36,35.7
2011-04-27,3504.43,47.76,16.53,36.67,46.18,16.24,35.07
2011-04-28,3436.29,47.22,16.37,35.54,44.99,15.88,34.01
2011-04-29,3476.51,47.12,16.43,36.06,45.88,15.47,34.35
2011-05-03,3507.08,47.56,16.49,36.84,45.05,15.47,34.86
2011-05-04,3421.18,47.55,16.1,35.98,44.78,15.11,34.5
2011-05-05,3421.19,47.72,16.14,36.26,44.94,15.15,34.48
2011-05-06,3421.69,47.05,16.08,36.62,45.08,15.09,34.77
2011-05-09,3435.94,47.41,16.11,37.14,45.4,15.12,34.74
2011-05-10,3460.21,47.07,16.21,37.01,45.72,15.21,34.84
2011-05-11,3455.72,47.14,16.18,36.82,45.76,15.18,35.03
2011-05-12,3408.4,47.13,15.96,36.11,45.77,14.98,34.6
2011-05-13,3436.99,46.94,16.11,36.42,46.29,15.11,34.88
2011-05-16,3414.45,46.9,15.98,36.38,46.2,14.99,34.92
2011-05-17,3421.9,46.72,16.01,36.48,45.78,15.03,34.69
2011-05-18,3446.74,47.0,16.12,36.72,46.06,15.13,34.86
2011-05-19,3426.73,46.75,16.06,36.33,45.81,15.07,34.76
2011-05-20,3424.34,46.66,16.06,36.46,45.71,15.08,34.86
2011-05-23,3310.5,45.59,15.59,35.08,44.01,14.64,33.63
2011-05-24,3311.7,45.69,15.56,35.49,43.99,14.6,33.41
2011-05-25,3272.82,45.23,15.4,34.72,43.19,14.46,33.24
2011-05-26,3254.57,45.55,15.38,34.27,42.89,14.44,32.93
2011-05-27,3215.28,44.54,15.27,33.8,42.38,14.33,32.24
2011-05-30,3192.4,44.44,15.27,33.17,42.0,14.34,31.81
2011-05-31,3248.9,45.09,15.47,33.92,42.49,14.52,32.41
2011-06-01,3259.8,44.84,15.47,34.06,42.2,14.52,32.64
2011-06-02,3209.39,44.65,15.24,34.02,42.02,14.31,32.23
2011-06-03,3248.37,44.98,15.37,34.38,42.64,14.43,32.77
2011-06-07,3270.51,45.44,15.46,34.38,42.71,14.51,32.83
2011-06-08,3277.0,45.67,15.49,34.36,42.59,14.54,32.74
2011-06-09,3211.37,44.96,15.25,33.74,42.69,14.31,32.51
2011-06-10,3221.76,45.42,15.25,33.65,42.8,14.32,32.41
2011-06-13,3212.4,45.09,15.23,33.74,42.47,14.3,32.39
2011-06-14,3260.72,45.37,15.39,34.41,42.71,14.45,32.65
2011-06-15,3228.49,44.95,15.25,34.05,42.38,14.32,32.27
2011-06-16,3173.52,44.99,15.04,33.17,41.76,14.12,31.42
2011-06-17,3140.88,44.63,14.94,32.65,41.45,14.03,30.97
2011-06-20,3115.97,44.47,14.83,32.03,41.63,13.93,30.97
2011-06-21,3154.67,45.03,14.98,32.29,41.79,14.07,31.17
2011-06-22,3151.03,44.52,15.0,32.3,41.62,14.09,31.14
2011-06-23,3205.83,45.26,15.24,32.74,42.3,14.31,31.47
2011-06-24,3281.96,45.1,15.54,33.7,43.0,14.59,32.29
2011-06-27,3300.33,45.67,15.6,34.11,43.57,14.64,32.69
2011-06-28,3305.73,45.8,15.6,34.13,43.3,14.65,32.71
2011-06-29,3260.48,45.83,15.44,33.83,42.71,14.49,32.2
2011-06-30,3308.54,46.13,15.62,34.22,43.29,14.67,32.63
2011-07-01,3317.83,45.87,15.79,34.67,43.56,14.83,32.9
2011-07-04,3397.45,46.65,16.09,35.45,44.34,15.11,33.74
2011-07-05,3403.46,46.62,16.1,36.01,44.25,15.11,34.02
2011-07-06,3398.51,46.7,16.05,35.95,44.39,15.07,34.1
2011-07-07,3388.9,46.96,15.96,35.97,44.33,14.98,34.07
2011-07-08,3394.06,46.31,15.98,35.65,43.95,15.0,33.99
2011-07-11,3405.27,46.65,16.0,36.12,44.3,15.01,34.28
2011-07-12,3347.13,46.6,15.74,35.35,43.94,14.76,33.59
2011-07-13,3404.49,46.81,15.99,36.18,44.77,14.99,34.33
2011-07-14,3419.74,47.19,16.07,36.66,44.72,15.06,34.46
2011-07-15,3435.9,47.2,16.13,36.95,44.32,15.11,34.8
2011-07-18,3430.68,47.6,16.1,36.79,44.39,15.09,34.74
2011-07-19,3398.92,47.5,15.98,36.35,43.99,14.98,34.43
2011-07-20,3397.04,47.18,15.97,36.7,44.02,14.97,34.61
2011-07-21,3358.84,46.56,15.82,36.17,44.09,14.83,34.1
2011-07-22,3369.06,46.71,15.84,36.53,44.21,14.84,34.24
2011-07-25,3253.77,46.54,15.39,35.03,42.82,14.42,33.15
2011-07-26,3265.07,46.7,15.46,35.13,42.96,14.49,33.29
2011-07-27,3297.39,47.22,15.57,35.58,43.6,14.59,33.68
2011-07-28,3276.53,47.32,15.49,35.55,43.32,14.51,33.38
2011-07-29,3259.54,46.81,15.45,35.04,43.11,14.47,33.1
2011-08-01,3267.1,46.67,15.46,35.09,43.37,14.47,32.85
2011-08-02,3243.62,46.31,15.33,35.05,43.37,14.34,32.42
2011-08-03,3245.08,46.77,15.33,35.18,43.46,14.34,32.55
2011-08-04,3253.98,46.97,15.36,35.21,43.32,14.37,32.65
2011-08-05,3186.41,46.31,15.06,34.5,42.84,14.09,32.05
2011-08-08,3060.38,44.33,14.52,32.96,40.93,13.57,30.19
2011-08-09,3061.3,43.88,14.53,32.83,40.39,13.55,29.91
2011-08-10,3093.69,44.11,14.66,33.22,40.92,13.66,30.32
2011-08-11,3142.32,44.81,14.85,33.7,41.5,13.83,30.84
2011-08-12,3158.73,45.31,14.91,33.94,42.4,13.88,30.96
2011-08-15,3205.29,45.99,15.1,34.49,43.19,14.05,31.43
2011-08-16,3181.76,45.63,14.99,34.26,42.83,13.89,31.03
2011-08-17,3168.73,45.1,14.95,33.9,42.67,13.82,30.84
2011-08-18,3112.56,44.32,14.72,33.45,42.17,13.57,30.19
2011-08-19,3083.46,43.88,14.57,33.0,41.63,13.4,29.84
2011-08-22,3053.58,43.6,14.45,32.87,41.42,13.18,29.74
2011-08-23,3101.66,44.34,14.65,33.46,41.94,13.35,30.36
2011-08-24,3091.5,44.65,14.59,33.4,41.69,13.28,29.97
2011-08-25,3184.35,45.61,15.02,33.9,41.88,13.61,31.26
2011-08-26,3184.15,45.72,15.0,34.15,42.09,13.44,31.3
2011-08-29,3137.61,45.32,14.79,33.79,42.38,13.22,30.89
2011-08-30,3121.52,44.97,14.75,33.57,42.16,13.15,30.52
2011-08-31,3121.63,44.83,14.78,33.57,41.89,13.15,30.39
2011-09-01,3105.14,44.48,14.71,33.34,41.57,13.1,30.12
2011-09-02,3071.06,44.3,14.56,33.05,41.07,12.96,29.82
2011-09-05,3002.72,44.21,14.28,32.3,40.39,12.71,29.09
2011-09-06,2979.99,43.94,14.21,32.11,40.1,12.65,28.86
2011-09-07,3043.89,44.31,14.47,32.9,41.08,12.88,29.66
2011-09-08,3016.74,44.19,14.38,32.72,40.67,12.8,29.31
2011-09-09,3007.78,44.36,14.38,32.57,40.14,12.79,28.8
2011-09-13,2969.98,42.95,14.23,31.92,39.83,12.66,28.4
2011-09-14,2989.24,43.44,14.29,32.16,39.92,12.71,29.1
2011-09-15,2986.6,43.45,14.26,32.3,39.92,12.68,29.01
2011-09-16,2990.45,43.78,14.28,32.56,40.27,12.71,28.99
2011-09-19,2930.87,43.2,14.03,31.89,39.38,12.48,28.18
2011-09-20,2943.12,43.4,14.08,31.89,39.59,12.52,28.25
2011-09-21,3031.55,44.05,14.45,32.88,40.79,12.85,29.25
2011-09-22,2939.76,43.46,14.05,31.88,39.59,12.49,28.39
2011-09-23,2920.33,43.14,13.98,31.47,39.3,12.43,28.05
2011-09-26,2860.75,42.43,13.74,31.19,38.67,12.22,27.65
2011-09-27,2885.62,42.64,13.87,31.32,38.52,12.33,27.66
2011-09-28,2850.86,41.93,13.74,30.62,37.82,12.22,27.2
2011-09-29,2808.79,40.66,13.62,29.77,37.02,12.11,26.22
2011-09-30,2800.62,40.48,13.59,29.7,36.46,12.09,26.46
2011-10-10,2776.53,40.28,13.52,29.48,36.27,12.03,26.23
2011-10-11,2769.7,40.16,13.54,29.23,36.2,12.05,26.09
2011-10-12,2869.25,41.26,13.95,30.46,37.47,12.4,26.93
2011-10-13,2893.18,41.82,14.05,30.77,37.98,12.49,27.17
2011-10-14,2882.96,41.61,14.01,30.61,37.76,12.46,27.26
2011-10-17,2895.81,41.77,14.07,30.71,37.97,12.52,27.49
2011-10-18,2813.15,40.84,13.76,29.8,36.96,12.25,26.67
2011-10-19,2801.52,40.64,13.72,29.84,36.77,12.21,26.76
2011-10-20,2729.89,39.13,13.44,28.94,35.99,11.96,25.88
2011-10-21,2706.86,39.49,13.37,28.53,35.64,11.89,25.36
2011-10-24,2774.46,39.56,13.67,28.91,36.07,12.15,25.46
2011-10-25,2833.58,40.31,13.91,29.79,37.18,12.34,26.06
2011-10-26,2862.45,40.69,14.01,30.13,37.41,12.4,26.4
2011-10-27,2868.01,40.73,14.06,30.36,37.47,12.33,26.52
2011-10-28,2926.31,41.62,14.28,30.71,37.63,12.35,26.92
2011-10-31,2919.09,41.82,14.24,30.86,37.48,12.19,26.69
2011-11-01,2920.97,41.86,14.25,30.94,37.49,12.2,26.59
2011-11-02,2970.75,42.24,14.45,31.2,38.11,12.37,27.44
2011-11-03,2976.92,42.82,14.48,31.56,38.35,12.39,27.63
2011-11-04,2998.85,42.55,14.6,31.94,38.78,12.49,27.88
2011-11-07,2973.63,42.7,14.48,31.85,38.22,12.39,27.88
2011-11-08,2956.07,42.52,14.45,31.39,38.13,12.37,27.53
2011-11-09,2988.14,42.85,14.58,31.87,38.72,12.47,27.99
2011-11-10,2934.67,42.22,14.31,31.43,38.12,12.25,27.4
2011-11-11,2930.56,42.51,14.31,31.28,38.13,12.25,27.47
2011-11-14,2993.23,43.17,14.59,32.1,39.03,12.49,28.25
2011-11-15,2994.95,43.52,14.58,32.25,39.33,12.48,28.3
2011-11-16,2915.37,42.75,14.22,31.55,38.35,12.17,27.55
2011-11-17,2907.21,42.67,14.2,31.41,38.27,12.15,27.65
2011-11-18,2840.75,41.49,13.93,30.53,37.2,11.93,26.83
2011-11-21,2843.96,41.5,13.93,30.55,37.26,11.92,26.94
2011-11-22,2842.16,41.4,13.91,30.7,37.19,11.9,27.02
2011-11-23,2818.79,41.52,13.82,30.58,37.0,11.83,26.58
2011-11-24,2821.36,41.41,13.84,30.24,36.92,11.85,26.36
2011-11-25,2801.63,41.17,13.75,30.1,36.67,11.77,26.35
2011-11-28,2805.06,41.21,13.76,30.23,36.77,11.78,26.33
2011-11-29,2845.66,41.87,13.93,30.82,37.38,11.93,26.96
2011-11-30,2745.51,40.84,13.5,29.21,36.16,11.57,25.97
2011-12-01,2809.95,41.32,13.82,30.0,36.92,11.84,26.36
2011-12-02,2773.83,40.51,13.69,29.51,36.2,11.72,25.84
2011-12-05,2721.6,39.58,13.56,28.73,35.42,11.61,24.77
2011-12-06,2717.45,39.9,13.51,28.72,35.43,11.58,24.91
2011-12-07,2728.96,39.96,13.54,28.66,35.19,11.61,24.84
2011-12-08,2725.98,39.96,13.53,28.83,34.79,11.59,25.04
2011-12-09,2701.85,39.49,13.45,28.28,34.76,11.53,24.66
2011-12-12,2672.17,38.99,13.31,28.22,34.98,11.41,24.31
2011-12-13,2603.77,38.28,13.08,27.12,33.72,11.21,23.48
2011-12-14,2571.58,37.56,12.97,26.52,33.06,11.12,22.91
2011-12-15,2508.36,36.35,12.7,25.81,32.02,10.89,22.23
2011-12-16,2566.35,37.36,12.95,26.53,32.88,11.1,22.9
2011-12-19,2563.16,37.47,12.91,26.74,33.11,11.07,23.08
2011-12-20,2555.31,37.34,12.89,26.32,32.97,11.05,22.9
2011-12-21,2509.4,36.44,12.74,25.84,32.85,10.93,22.32
2011-12-22,2503.05,36.08,12.73,25.49,32.72,10.92,22.16
2011-12-23,2522.77,36.36,12.83,25.59,32.99,11.01,22.34
2011-12-26,2500.25,36.13,12.74,25.28,32.76,10.93,22.17
2011-12-27,2459.88,35.28,12.6,24.74,31.96,10.81,21.54
2011-12-28,2459.09,35.17,12.63,24.92,31.84,10.83,21.24
2011-12-29,2461.82,35.13,12.65,25.04,31.82,10.85,21.38
2011-12-30,2500.65,35.73,12.82,25.44,32.39,11.0,21.96
2012-01-04,2448.86,34.95,12.77,25.29,31.34,10.96,21.31
2012-01-05,2408.85,33.97,12.67,24.67,30.15,10.86,20.47
2012-01-06,2422.77,33.79,12.76,24.62,30.23,10.93,20.65
2012-01-09,2509.02,35.16,13.12,25.71,31.47,11.24,21.51
2012-01-10,2597.24,36.64,13.47,26.88,32.82,11.54,22.52
2012-01-11,2588.03,36.72,13.41,26.69,32.85,11.49,22.48
2012-01-12,2587.54,36.35,13.4,26.81,32.96,11.46,22.51
2012-01-13,2533.67,34.5,13.23,25.68,31.92,11.31,21.94
2012-01-16,2475.18,34.33,13.0,24.91,30.86,11.12,21.15
2012-01-17,2600.38,35.29,13.53,26.46,32.67,11.57,22.4
2012-01-18,2556.9,34.6,13.34,25.58,32.05,11.41,21.92
2012-01-19,2600.26,34.9,13.52,25.71,32.39,11.56,22.41
2012-01-20,2637.44,35.3,13.67,26.21,32.85,11.69,22.51
2012-01-30,2598.15,35.06,13.45,25.97,32.75,11.5,22.42
2012-01-31,2601.39,35.08,13.48,26.02,32.97,11.54,22.51
2012-02-01,2567.68,35.05,13.34,25.76,32.65,11.41,22.32
2012-02-02,2625.39,35.33,13.61,26.41,33.29,11.64,22.69
2012-02-03,2651.64,35.88,13.72,26.73,33.88,11.73,23.07
2012-02-06,2655.69,36.14,13.71,26.88,34.07,11.73,23.1
2012-02-07,2607.94,35.57,13.49,26.46,33.52,11.53,22.62
2012-02-08,2681.15,36.6,13.81,27.01,34.48,11.81,23.26
2012-02-09,2686.49,36.76,13.83,27.34,34.64,11.83,23.31
2012-02-10,2693.46,36.92,13.83,27.3,34.45,11.83,23.33
2012-02-13,2698.04,37.28,13.82,27.64,34.82,11.82,23.65
2012-02-14,2690.97,37.3,13.78,27.76,34.86,11.78,23.68
2012-02-15,2723.12,37.9,13.9,28.1,35.06,11.89,24.16
2012-02-16,2712.04,37.52,13.84,28.06,35.03,11.84,24.14
2012-02-17,2710.63,37.75,13.85,28.13,35.3,11.84,24.17
2012-02-20,2715.26,37.74,13.87,27.87,35.31,11.87,23.86
2012-02-21,2740.97,38.15,13.98,28.15,35.41,11.97,24.03
