日期,融资融券余额,融资余额,融券余额,融资买入额
2014-06-23,266135400468,264423995477,1711404991,7984521565
2014-06-24,266341098207,264557736440,1783361767,8678669140
2014-06-25,266555435598,264826122031,1729313567,7798911904
2014-06-26,265607741785,263901777459,1705964326,8934494319
2014-06-27,264514101222,262843748934,1670352288,10674745540
2014-06-30,265599549137,263735543924,1864005213,11863350290
2014-07-01,266336162775,264607937184,1728225591,11619124167
2014-07-02,267044701394,265240147977,1804553417,12502321252
2014-07-03,267894975456,265974898727,1920076729,13478521704
2014-07-04,267345960159,265436852269,1909107890,11209332181
2014-07-07,268616242114,266651924011,1964318103,11498589639
2014-07-08,269712683074,267771059963,1941623111,11443120248
2014-07-09,270814833004,268976908835,1837924169,13708146360
2014-07-10,271939568006,270150328048,1789239958,11445433593
2014-07-11,272080058528,270336177205,1743881323,11432852766
2014-07-14,273512162978,271692944012,1819218966,14022448475
2014-07-15,274270141226,272382809571,1887331655,13649257521
2014-07-16,275702057225,273677477762,2024579463,13832170116
2014-07-17,276041808470,274021765613,2020042857,10449050940
2014-07-18,275117781100,273067071370,2050709730,10487979224
2014-07-21,274954353925,272800679038,2153674887,10107133251
2014-07-22,276080922792,273882387833,2198534959,14498460951
2014-07-23,277960232519,275745037661,2215194858,15381414613
2014-07-24,279861031397,277337816759,2523214638,19341209261
2014-07-25,278947853661,276338715895,2609137766,16146244265
2014-07-28,278888648764,275792314276,3096334488,25330816505
2014-07-29,280710006472,277436563438,3273443034,22313772448
2014-07-30,284415955076,281191829508,3224125568,21820828528
2014-07-31,286772022189,283472878022,3299144167,19428333365
2014-08-01,285991098082,282807951055,3183147027,20877644942
2014-08-04,289192820391,285698012007,3494808384,21361247609
2014-08-05,291458166104,288090413294,3367752810,21974257920
2014-08-06,295010669881,291615855527,3394814354,22133809226
2014-08-07,297599036915,294718230086,2880806829,21831148630
2014-08-08,298576587043,295837518089,2739068954,16839331892
2014-08-11,300513601588,297415010530,3098591058,19756935325
2014-08-12,303449419755,300455598098,2993821657,20662634626
2014-08-13,307101879109,304160550816,2941328293,22784891797
2014-08-14,310141643054,307293179271,2848463783,21440618954
2014-08-15,311432396082,308505667412,2926728670,19882847811
2014-08-18,314073543783,311144915581,2928628202,22116914462
2014-08-19,316971311743,314000082686,2971229057,24478938058
2014-08-20,319872830275,316919893355,2952936920,21102254552
2014-08-21,322564866920,319781417111,2783449809,20937372387
2014-08-22,323490373711,320712615102,2777758609,20931605475
2014-08-25,325405509445,322692875254,2712634191,20660713907
2014-08-26,327184279331,324639044384,2545234947,19645912134
2014-08-27,329539540853,327033468171,2506072682,15775159716
2014-08-28,334280462259,331974283614,2306178645,18075448159
2014-08-29,335364783070,333028014188,2336768882,14869789058
2014-09-01,337346856599,334993392377,2353464222,19375199451
2014-09-02,336879324942,334304257645,2575067297,25074482942
2014-09-03,337254152707,334451881572,2802271135,28142266923
2014-09-04,340604222492,337616642418,2987580074,27868392314
2014-09-09,345601894458,342444319645,3157574813,29429506399
2014-09-10,349929795504,347084945437,2844850067,26516564784
2014-09-11,354166740462,351356901278,2809839184,31551508007
2014-09-12,357447682462,354592937514,2854744948,25877300283
2014-09-15,362941254149,360155185805,2786068344,30277233230
2014-09-16,367237748320,364561939383,2675808937,38576347008
2014-09-17,370668763961,368035491871,2633272090,24747959534
2014-09-18,373776579274,371022528916,2754050358,23454655704
2014-09-19,374158078269,371414736256,2743342013,23437077528
2014-09-22,380114357988,377641662610,2472695378,26802465503
2014-09-23,383080317181,380499940014,2580377167,22613124910
2014-09-24,390794811258,388077718595,2717092663,35224990253
2014-09-25,395769531141,393151191091,2618340050,35791324236
2014-09-26,397785880690,395131055448,2654825242,27354261183
2014-09-29,395686898538,393042488212,2644410326,28613142315
2014-09-30,388629687991,386227534354,2402153637,27147344071
2014-10-08,400233251374,397396842118,2836409256,37442090357
2014-10-09,406456941591,403598187437,2858754154,36582698297
2014-10-10,410232483600,407459730065,2772753535,34135897574
2014-10-13,416502854125,413817989559,2684864566,31602674452
2014-10-14,420665760296,417913475124,2752285172,30016767013
2014-10-15,425152404568,422266917101,2885487467,31845671858
2014-10-16,427541383907,424530873677,3010510230,35283134771
2014-10-17,427966245788,425311288395,2654957393,29063327336
2014-10-20,430649032560,427824766563,2824265997,23487001573
2014-10-21,433108981045,430306864259,2802116786,24884170638
2014-10-22,435564812382,432871031115,2693781267,24355603992
2014-10-23,439326241238,436985726360,2340514878,25192335627
2014-10-24,441235216410,439035804092,2199412318,20161466320
2014-10-27,443740637635,441744151692,1996485943,20724534608
2014-10-28,442617132149,440302363994,2314768155,27452149524
2014-10-29,442264318227,439652493432,2611824795,37671197598
2014-10-30,446305946572,443442891214,2863055358,39726432779
2014-10-31,447470726611,444331032561,3139694050,42922083624
2014-11-03,453024079880,449802419175,3221660705,41008787115
2014-11-04,456641568641,453445058673,3196509968,39878215488
2014-11-05,459854684011,456679655698,3175028313,35525776693
2014-11-06,463358258486,460287164514,3071093972,31786397981
2014-11-07,463946742096,460794750926,3151991170,43096954614
2014-11-10,467865775708,464090522420,3775253288,43074937834
2014-11-11,472189705912,468511764722,3677941190,59512181726
2014-11-12,475674840955,471792706194,3882134761,38069159328
2014-11-13,478020872236,474102238964,3918633272,47038257972
2014-11-14,478257346093,474451979124,3805366969,33685785420
2014-11-17,480483648083,476797912474,3685735609,33657280576
2014-11-18,482705676059,479387054532,3318621527,30864025290
2014-11-19,484955247695,481691069603,3264178092,29457074491
2014-11-20,486752809078,483384872787,3367936291,26772643084
2014-11-21,489121597480,485787498700,3334098780,37965320439
2014-11-24,502710829860,499260287798,3450542062,69936096428
2014-11-25,513383140310,509781678532,3601461778,59098287139
2014-11-26,522433171722,518602496677,3830675045,67013032917
2014-11-27,527013792120,522913808670,4099983450,67309594520
2014-11-28,533418582994,528992449890,4426133104,77397865373
2014-12-01,542961005664,538392930415,4568075249,77440824794
2014-12-02,550541506507,545712569004,4828937503,76886420448
2014-12-03,556844305630,552052549201,4791756429,99700572568
2014-12-04,574681828807,569429142951,5252685856,105227574155
2014-12-05,580518851015,575483801438,5035049577,113474295457
2014-12-08,601682431428,595995563719,5686867709,114513688894
2014-12-09,610532120616,605492638583,5039482033,121843297582
2014-12-10,618888520752,614042935191,4845585561,92619534535
2014-12-11,622198802951,617381768756,4817034195,81319089922
2014-12-12,624005034562,619376064853,4628969709,73760055817
2014-12-15,633400981226,628731166297,4669814929,76617552763
2014-12-16,642916218993,637958256722,4957962271,92376303515
2014-12-17,653486622863,648449628389,5036994474,105662386619
2014-12-18,662473333036,657356997782,5116335254,86108084304
2014-12-19,672250507417,667260348402,4990159015,87986460410
2014-12-22,675742066615,670595742509,5146324106,96086844112
2014-12-23,673910770446,669005263570,4905506876,68088717135
2014-12-24,671644115711,667220851499,4423264212,60785434137
2014-12-25,678050212111,672974233665,5075978446,66548637889
2014-12-26,684039085472,678646298701,5392786771,87566428865
2014-12-29,693164123566,687678463441,5485660125,102445925919
2014-12-30,697402337272,691781993774,5620343498,76341827158
2014-12-31,696518654282,690304859709,6213794573,80629221496
2015-01-05,706134577857,700007355731,6127222126,102462217665
2015-01-06,713381634571,707391292198,5990342373,98370829909
2015-01-07,721890924605,715729306750,6161617855,81243060299
2015-01-08,724112869987,718485280095,5627589892,72365046460
2015-01-09,731784141896,726400724109,5383417787,87327038290
2015-01-12,740959090637,735878164519,5080926118,68855556662
2015-01-13,745863956175,740893116001,4970840174,52882711315
2015-01-14,754583185628,749750725573,4832460055,55908600370
2015-01-15,767444790140,762382827637,5061962503,71147906275
2015-01-16,771680146406,766660200847,5019945559,83138464387
2015-01-19,756054305388,752047988453,4006316935,72756876383
2015-01-20,754851458471,750762421151,4089037320,76513181618
2015-01-21,759418451191,754595954233,4822496958,91163378655
2015-01-22,766454098395,761668956446,4785141949,75064691111
2015-01-23,770738615757,766038511313,4700104444,82258662501
2015-01-26,776259461616,771373532853,4885928763,67111894515
2015-01-27,778537407618,773837742011,4699665607,75031235777
2015-01-28,780476213521,775933490835,4542722686,63920072891
2015-01-29,781889505929,777561647997,4327857932,55046202356
2015-01-30,778018611919,773977698926,4040912993,50312558223
2015-02-02,778635538263,774866786825,3768751438,47632245458
2015-02-03,777867084044,773741930732,4125153312,52159764433
2015-02-04,778845907499,774770652233,4075255266,55998184225
2015-02-05,781921486653,777970437249,3951049404,70696075163
2015-02-06,782996872989,779641865766,3355007223,51350016719
2015-02-09,790039631297,786747284226,3292347071,51281340753
2015-02-10,801213587203,797891845821,3321741382,49940656430
2015-02-11,808487414383,805111175134,3376239249,49814292794
2015-02-12,807401266965,804093283315,3307983650,49061175820
2015-02-13,782473439609,779162373527,3311066082,52535663244
2015-02-16,776218445890,772980408663,3238037227,53928574063
2015-02-17,756495469415,753461212526,3034256889,49701309648
2015-02-25,774245896609,770968145360,3277751249,60092819984
2015-02-26,782629418000,778901920692,3727497308,70218750802
2015-02-27,784487905746,780843947820,3643957926,67295472698
2015-03-02,796611713938,792791389697,3820324241,79111411070
2015-03-03,807758473606,804100125942,3658347664,87283032063
2015-03-04,815053507144,811253368861,3800138283,66225246334
2015-03-05,822998667520,819402239652,3596427868,70255155893
2015-03-06,827821269043,824379989028,3441280015,61530416037
2015-03-09,838232737635,834878753182,3353984453,70291104924
2015-03-10,851636868472,848537789505,3099078967,68915727800
2015-03-11,866931705754,864004113742,2927592012,65924942057
2015-03-12,881257885308,878075844620,3182040688,85412099181
2015-03-13,883805770564,880611781488,3193989076,76456008406
2015-03-16,878385635420,874850559115,3535076305,93488482835
2015-03-17,885613783585,881882625541,3731158044,118453665965
2015-03-18,900331681970,896108504027,4223177943,123253353097
2015-03-19,915892730838,911756727783,4136003055,119422295098
2015-03-20,931319591967,927002173004,4317418963,133491591365
2015-03-23,940750514761,935961490802,4789023959,122350894415
2015-03-24,953547192438,948928112150,4619080288,145585328346
2015-03-25,964730006606,960086790787,4643215819,115371500560
2015-03-26,976288991315,971529344684,4759646631,117308029200
2015-03-27,979577760896,974695451811,4882309085,94331337806
2015-03-30,992794197945,987305162447,5489035498,128248977117
2015-03-31,997522721315,992114591127,5408130188,116775077460
2015-04-01,1013080309126,1007500876332,5579432794,112637594862
2015-04-02,1025437988398,1019832320645,5605667753,122445942102
2015-04-03,1033978890626,1028339497560,5639393066,121745692024
2015-04-07,1055072117678,1049019510305,6052607373,135205459177
2015-04-08,1069998359607,1063907515309,6090844298,146795417745
2015-04-09,1087491363326,1080032082669,7459280657,151266260607
2015-04-10,1099660568174,1093646777627,6013790547,120171575492
2015-04-13,1118656945436,1112644681454,6012263982,125462079457
2015-04-14,1138178793596,1132444514795,5734278801,135681414792
2015-04-15,1151887817828,1146127306376,5760511452,127637503244
2015-04-16,1163155391532,1157182044282,5973347250,112006268973
2015-04-17,1155198768487,1149157713135,6041055352,129211438621
2015-04-20,1148956065910,1143069525623,5886540287,165794251895
2015-04-21,1159536321379,1153574815097,5961506282,143192898510
2015-04-22,1179033769072,1172665362874,6368406198,165509139277
2015-04-23,1191922116622,1185643651435,6278465187,171737823864
2015-04-24,1198268228311,1192302971884,5965256427,153156908610
2015-04-27,1216797793118,1210543730393,6254062725,162760454052
2015-04-28,1221757126117,1215607398598,6149727519,148772163843
2015-04-29,1227428213029,1221406603476,6021609553,126739953108
2015-04-30,1230165805554,1224334129835,5831675719,135754031359
2015-05-04,1247303242257,1241303319482,5999922775,116900666542
2015-05-05,1249224468772,1244231572418,4992896354,128460864619
2015-05-06,1263521794097,1258820234374,4701559723,122153633570
2015-05-07,1269902260550,1265872162917,4030097633,94358842320
2015-05-08,1249921753398,1245786699057,4135054341,87812628024
2015-05-11,1252340698503,1247505935416,4834763087,119726264827
2015-05-12,1261927469226,1256607720425,5319748801,136448970581
2015-05-13,1270878529255,1265406189486,5472339769,132209749584
2015-05-14,1276870124636,1271467867961,5402256675,105312775966
2015-05-15,1275124834368,1270378616254,4746218114,103539242662
2015-05-18,1283574026562,1278951775452,4622251110,95383811648
2015-05-19,1299008665849,1294245193796,4763472053,113575243435
2015-05-20,1314663137084,1310006880147,4656256937,117098266840
2015-05-21,1326102368701,1321176723760,4925644941,108553228977
2015-05-22,1319897211667,1314567656582,5329555085,142752614727
2015-05-25,1325188775272,1318998299726,6190475546,164145678044
2015-05-26,1336050187048,1329561906147,6488280901,159094373511
2015-05-27,1343415482686,1336990097550,6425385136,126358447704
2015-05-28,1350889812844,1345459596439,5430216405,161711190822
2015-05-29,1353262686363,1348287000435,4975685928,109545698973
2015-06-01,1372365612978,1367127995718,5237617260,117887770661
2015-06-02,1392922728354,1387882217728,5040510626,133758105973
2015-06-03,1407822026674,1402927079454,4894947220,119037456520
2015-06-04,1417195320125,1412300874405,4894445720,140960563937
2015-06-05,1417807459274,1412610800411,5196658863,162459513338
2015-06-08,1425221804103,1419155431830,6066372273,175635531492
2015-06-09,1434494425513,1428637577543,5856847970,147185167674
2015-06-10,1442876349838,1436953511811,5922838027,132102202755
2015-06-11,1449912879795,1443868735753,6044144042,132745195582
2015-06-12,1459597851077,1453579989204,6017861873,140782088205
2015-06-15,1466450532965,1460771548784,5678984181,139727644688
2015-06-16,1468961630181,1463951216264,5010413917,110467806485
2015-06-17,1479515319492,1475103559271,4411760221,108881795164
2015-06-18,1486914350508,1482910960306,4003390202,102883459843
2015-06-19,1482356061354,1479299517720,3056543634,93916444426
2015-06-23,1472108159845,1468845650070,3262509775,71923409449
2015-06-24,1443842059289,1439971876069,3870183220,99110730843
2015-06-25,1427325829536,1423248786555,4077042981,112543339631
2015-06-26,1390097043023,1387049624743,3047418280,97236522159
2015-06-29,1363291540148,1360422100831,2869439317,111777711829
2015-06-30,1338466326051,1335503814173,2962511878,111609532061
2015-07-01,1331850620278,1328818572775,3032047503,102412410526
2015-07-02,1296336790265,1293827661966,2509128299,88487618099
2015-07-03,1246922743255,1244976682669,1946060586,75761353558
2015-07-06,1153323711643,1151409843974,1913867669,86253165993
2015-07-07,1054955618571,1053097367290,1858251281,65565705505
2015-07-08,942491518785,940870474994,1621043791,40122005740
2015-07-09,929542158109,927849404820,1692753289,85033177459
2015-07-10,934069726009,932305971025,1763754984,99007475226
2015-07-13,936128415608,934271207261,1857208347,108699727868
2015-07-14,938590348586,936754623345,1835725241,112517508100
2015-07-15,922359491019,920524732197,1834758822,87450742190
2015-07-16,920170867894,918396130560,1774737334,75364896359
2015-07-17,923161673969,921338704319,1822969650,88919851672
2015-07-20,923541942355,921348386943,2193555412,94950968728
2015-07-21,930950747413,928615710814,2335036599,95165466241
2015-07-22,931242599384,928881478891,2361120493,94378343848
2015-07-23,943632607517,941369680547,2262926970,109984949964
2015-07-24,943165214801,940822832963,2342381838,121558351199
2015-07-27,921514102577,919373759165,2140343412,91115117073
2015-07-28,889503805016,887462793572,2041011444,69518139535
2015-07-29,883937443529,881733008327,2204435202,71228735424
2015-07-30,883893891162,881652186879,2241704283,82706905549
2015-07-31,862203011973,859970601967,2232410006,50034690518
2015-08-03,834966880095,832475432082,2491448013,41851431424
2015-08-04,844719210385,842108030431,2611179954,60977446773
2015-08-05,844812793371,842301741836,2511051535,63096752525
2015-08-06,842292220483,839838718760,2453501723,46010651060
2015-08-07,847778233071,845629259242,2148973829,63254755083
2015-08-10,863609971167,861223721255,2386249912,98653015518
2015-08-11,872389433398,870103319713,2286113685,104695193380
2015-08-12,876197029584,873794479627,2402549957,84189224771
2015-08-13,885125858870,882774372393,2351486477,86857774356
2015-08-14,888324093764,886085989804,2238103960,94821464981
2015-08-17,896990230044,894506794785,2483435259,93341898906
2015-08-18,882433687126,879899884284,2533802842,99199001573
2015-08-19,877810122200,875442817227,2367304973,81247402297
2015-08-20,871586509989,869228227066,2358282923,67585656067
2015-08-21,850826086233,848630862572,2195223661,51673986450
2015-08-24,797947921527,795943105071,2004816456,38245805551
2015-08-25,742407908221,740536035623,1871872598,38055426386
2015-08-26,708465031507,706522058254,1942973253,49181259228
2015-08-27,687146977507,685022556433,2124421074,45681104014
2015-08-28,685325324628,683118490904,2206833724,59881095450
2015-08-31,675440104531,673127713583,2312390948,49354997209
2015-09-01,645076832339,642834471301,2242361038,37495050672
2015-09-02,608483856965,606266170176,2217686789,31013732169
2015-09-07,618053148990,615872695111,2180453879,42713833063
2015-09-08,615620517843,613326503591,2294014252,32848347074
2015-09-09,624592628482,622302002741,2290625741,56720402464
2015-09-10,622165096784,619885682685,2279414099,35958226095
2015-09-11,621002441190,618850315756,2152125434,32940214326
2015-09-14,602028231672,599879253495,2148978177,38443650467
2015-09-15,589151238339,587114144804,2037093535,26800136447
2015-09-16,590253865234,588177192339,2076672895,36654734196
2015-09-17,592481006296,590467294488,2013711808,45357176136
2015-09-18,590955078114,588929671900,2025406214,27492470550
2015-09-21,591670545844,589611425721,2059120123,32786118443
2015-09-22,592187764498,590105583869,2082180629,39312342594
2015-09-23,590177009645,588155766896,2021242749,31571539567
2015-09-24,590111290663,588059276593,2052014070,29077086812
2015-09-25,581167962765,579163991185,2003971580,28658919129
2015-09-28,580174290665,578137194581,2037096084,20771544015
2015-09-29,575376203839,573430370272,1945833567,19494241880
2015-09-30,566978456371,565107689421,1870766950,16667737149
2015-10-08,575434000279,573423934505,2010065774,38105508897
2015-10-09,575856537247,573834927910,2021609337,34773511196
2015-10-12,592888872759,590826463139,2062409620,66079680740
2015-10-13,594410596360,592359492869,2051103491,46417951657
2015-10-14,597514898442,595465800492,2049097950,47314578853
2015-10-15,602950543426,600862476185,2088067241,55174519045
2015-10-16,604523998062,602483217134,2040780928,67307333866
2015-10-19,610485264498,608423367347,2061897151,66704231174
2015-10-20,616658889211,614565648086,2093241125,57331561590
2015-10-21,611634694531,609597972675,2036721856,75043684698
2015-10-22,616889987672,614855939334,2034048338,56765942023
2015-10-23,620762377501,618715633159,2046744342,64264021721
2015-10-26,627484737913,625445402262,2039335651,71288228506
2015-10-27,630084819161,628033239007,2051580154,61805047765
2015-10-28,628040245660,625971542441,2068703219,51781988858
2015-10-29,630429828652,628413061152,2016767500,41575064417
2015-10-30,628845458181,626861304247,1984153934,46046145880
2015-11-02,626556525916,624580223050,1976302866,39182710955
2015-11-03,626597097684,624641794601,1955303083,32485266484
2015-11-04,638502907435,636455607760,2047299675,71377497141
2015-11-05,650821263421,648756449213,2064814208,116126616192
2015-11-06,659448635104,657355073852,2093561252,96065908261
2015-11-09,680999129756,678846032704,2153097052,114272067940
2015-11-10,694979566197,692849446365,2130119832,103276201336
2015-11-11,700693500918,698588480945,2105019973,81460138173
2015-11-12,706401386574,704264669504,2136717070,79386000166
2015-11-13,706179024089,704017531196,2161492893,76119157073
2015-11-16,711944428336,709765973662,2178454674,59783115668
2015-11-17,721354863922,719146385419,2208478503,90257897879
2015-11-18,720311260107,718128393345,2182866762,61645301015
2015-11-19,725833147236,723677944809,2155202427,53377151926
2015-11-20,729662743762,727483864902,2178878860,67868870592
2015-11-23,727114484488,724944067772,2170416716,56462012238
2015-11-24,726524624915,724356454195,2168170720,41952155661
2015-11-25,725046683206,722871325612,2175357594,50585918649
2015-11-26,723778063978,721562735545,2215328433,57063284399
2015-11-27,709632818670,707571655449,2061163221,56361735197
2015-11-30,707736380540,705712846824,2023533716,47647190662
2015-12-01,709650971802,707573181220,2077790582,41187948449
2015-12-02,707906155011,705719889489,2186265522,50746609725
2015-12-03,703365987078,701215140017,2150847061,45460715372
2015-12-04,691330060800,689229679014,2100381786,36130370822
2015-12-07,690792684243,688643130171,2149554072,34763101101
2015-12-08,685686973650,683538869003,2148104647,34153742415
2015-12-09,683999826326,681876332446,2123493880,31912185019
2015-12-10,682323145006,680181466516,2141678490,33681721847
2015-12-11,681273549814,679172485848,2101063966,28365988971
2015-12-14,688840709924,686734828731,2105881193,41328859936
2015-12-15,688925689927,686903667749,2022022178,37186068080
2015-12-16,689336656140,687294173008,2042483132,34465314026
2015-12-17,687712462583,685514996801,2197465782,48712938670
2015-12-18,687179394289,685013347232,2166047057,47396383227
2015-12-21,692478685878,690204973913,2273711965,57466371747
2015-12-22,696800973005,694584343597,2216629408,52008901722
2015-12-23,703882912213,701576990450,2305921763,66173764807
2015-12-24,706218519615,704055938831,2162580784,45768190084
2015-12-25,705059141115,702906554042,2152587073,36861998896
2015-12-28,692951128178,690842371910,2108756268,43463435651
2015-12-29,691841161906,689699599137,2141562769,28878201901
2015-12-30,692758538892,690624418175,2134120717,34774521611
2015-12-31,682632758482,680522261155,2110497327,26481517358
2016-01-04,676180443751,674250015171,1930428580,27746141351
2016-01-05,664390318480,662424991011,1965327469,32738126135
2016-01-06,661685364160,659659894611,2025469549,31039624222
2016-01-07,655485269875,653619923734,1865346141,8743686393
2016-01-08,642738422591,640940954450,1797468141,32514181166
2016-01-11,623981608907,622258836431,1722772476,28150988168
2016-01-12,612174126683,610486743606,1687383077,21769602015
2016-01-13,602116971600,600445497232,1671474368,19525346812
2016-01-14,595814849528,594163365933,1651483595,22803175759
2016-01-15,587092462934,585478803003,1613659931,20242663855
2016-01-18,585652739514,584010365373,1642374141,19081125394
2016-01-19,585163026052,583401330073,1761695979,25220485677
2016-01-20,583683167652,581973101059,1710066593,25779016479
2016-01-21,579740570176,577982711229,1757858947,22361174852
2016-01-22,576371301772,574703509699,1667792073,17864511418
2016-01-25,574750371909,573053955612,1696416297,16889289523
2016-01-26,560536404345,558948682056,1587722289,19547611732
2016-01-27,547919967766,546309759767,1610207999,19749649503
2016-01-28,538940298955,537399576006,1540722949,14896970875
2016-01-29,534568872594,533033638244,1535234350,18426533048
2016-02-01,529869482034,528384301655,1485180379,14080422778
2016-02-02,530357680472,528845887864,1511792608,17563888365
2016-02-03,527919123110,526428042632,1491080478,14409477762
2016-02-04,525819102014,524337017843,1482084171,18541568615
2016-02-05,515450164189,514093133618,1357030571,11901318369
2016-02-15,516676470119,515256205943,1420264176,14930797529
2016-02-16,519760860178,518215198164,1545662014,23605306843
2016-02-17,520435981746,518778341837,1657639909,24752742440
2016-02-18,521029120871,519382998740,1646122131,25395778727
2016-02-19,519427986830,517832856204,1595130626,18210153720
2016-02-22,520943152313,519250340741,1692811572,27522280606
2016-02-23,520794357646,519105100581,1689257065,23392174306
2016-02-24,522220174891,520489250248,1730924643,26164786546
2016-02-25,515180978822,513548523851,1632454971,28390233205
2016-02-26,511578362133,509938422697,1639939436,18373537956
2016-02-29,502664760557,501041987179,1622773378,16891230852
2016-03-01,501597638245,499909493421,1688144824,18523989704
2016-03-02,504129749447,502350546037,1779203410,29767561155
2016-03-03,504904481230,503092878470,1811602760,31372321447
2016-03-04,496783148388,494927660917,1855487471,27790003531
2016-03-07,499248332446,497412906564,1835425882,24748130963
2016-03-08,497584729473,495750615429,1834114044,23630997269
2016-03-09,494722916409,492829696125,1893220284,17033964898
2016-03-10,493878975964,492042339533,1836636431,14785943211
2016-03-11,491604772599,489799692896,1805079703,12450405720
2016-03-14,495497789461,493687362449,1810427012,23766199588
2016-03-15,492306217485,490445133204,1861084281,16199416635
2016-03-16,485373333505,483482073240,1891260265,14991423218
2016-03-17,490221303971,488497078304,1724225667,26128781409
2016-03-18,496583662520,494872388714,1711273806,39428741515
2016-03-21,507393688482,505682813378,1710875104,50440582760
2016-03-22,508968770688,507364047862,1604722826,37857788437
2016-03-23,511378442196,509741838074,1636604122,31494180992
2016-03-24,510817702120,509172156706,1645545414,31986208234
2016-03-25,510273685989,508638683094,1635002895,22318847529
2016-03-28,510926615519,509242174833,1684440686,27189283089
2016-03-29,510244338938,508525327296,1719011642,21930279771
2016-03-30,511465980860,509691637569,1774343291,27927803064
2016-03-31,511872039672,510077307223,1794732449,31153041676
2016-04-01,507950695466,506119519804,1831175662,24633167935
2016-04-05,514066086743,512243331494,1822755249,37092235507
2016-04-06,515517987062,513684986113,1833000949,31676123292
2016-04-07,514628330354,512796499453,1831830901,28556687517
2016-04-08,511588741384,509745451220,1843290164,22781696856
2016-04-11,513998227760,512127578457,1870649303,30698107375
2016-04-12,512091465741,510211622132,1879843609,22416237700
2016-04-13,516033079084,514174217320,1858861764,42312313729
2016-04-14,517324877789,515461028742,1863849047,28430104632
2016-04-15,515825655962,513959169343,1866486619,25338240194
2016-04-18,514158771064,512273796689,1884974375,23645109654
2016-04-19,514195326488,512299527727,1895798761,20853636754
2016-04-20,507989279590,506019596565,1969683025,33417664759
2016-04-21,506657305117,504729309486,1927995631,23671067589
2016-04-22,503537035386,501699887412,1837147974,15483224766
2016-04-25,502993921174,501105836656,1888084518,14531444301
2016-04-26,502142432560,500229477522,1912955038,14289114810
2016-04-27,501204693006,499245448785,1959244221,15286475183
2016-04-28,500651639412,498679671165,1971968247,16736075918
2016-04-29,496345474421,494455780517,1889693904,12930112151
2016-05-03,499985249185,498068800143,1916449042,24446886546
2016-05-04,500286826788,498378241538,1908585250,21673655978
2016-05-05,500513935449,498647195271,1866740178,18795254421
2016-05-06,494840767168,493019015948,1821751220,25206015858
2016-05-09,491602606817,489787952075,1814654742,18589026402
2016-05-10,488618504013,486770066004,1848438009,11967954223
2016-05-11,486131702120,484223329354,1908372766,14605560018
2016-05-12,484181410605,482195898002,1985512603,14746480437
2016-05-13,481703524682,479835870205,1867654477,12799334852
2016-05-16,481841867135,479976560380,1865306755,13682998225
2016-05-17,480709581949,478828511618,1881070331,15685066169
2016-05-18,476662476044,474780510464,1881965580,14732885027
2016-05-19,476541702037,474796983383,1744718654,14160647518
2016-05-20,475696902821,473967145973,1729756848,14282633644
2016-05-23,475543728930,473790185446,1753543484,15087136624
2016-05-24,475912179126,474113760053,1798419073,14061116207
2016-05-25,475067839041,473248745984,1819093057,13439435439
2016-05-26,474350231439,472502816382,1847415057,14550761697
2016-05-27,472626324935,470933246425,1693078510,12946566059
2016-05-30,471262720582,469474286135,1788434447,12118100614
2016-05-31,474543921088,472770517075,1773404013,29411838246
2016-06-01,475576818334,473842939459,1733878875,26853747104
2016-06-02,477634769367,475857307685,1777461682,22727591932
2016-06-03,475751557609,473956396588,1795161021,24400622414
2016-06-06,476503554637,474696463629,1807091008,20389851290
2016-06-07,476645308432,474785801210,1859507222,18687817684
2016-06-08,474314188167,472230941146,2083247021,19223668206
2016-06-13,472483500063,470718833261,1764666802,22065754739
2016-06-14,471955686589,469814782324,2140904265,14488643361
2016-06-15,474804193799,472774017130,2030176669,25071419447
2016-06-16,474268731503,472426696313,1842035190,22911662035
2016-06-17,472912676267,471145006787,1767669480,22059853838
2016-06-20,473768578494,471899642785,1868935709,18147176614
2016-06-21,473056297366,471148810549,1907486817,22369420851
2016-06-22,473613674296,471757473392,1856200904,18476704112
2016-06-23,472980843035,470989946736,1990896299,19023254037
2016-06-24,471456821268,469568272060,1888549208,24668541492
2016-06-27,474100511875,472130992856,1969519019,23847929426
2016-06-28,475173706989,473172010473,2001696516,25173695721
2016-06-29,477350209834,475231804471,2118405363,26788675844
2016-06-30,477038388909,474937137098,2101251811,21467742218
2016-07-01,475466271207,473366707712,2099563495,19675919674
2016-07-04,479645349960,477343099023,2302250937,32130856359
2016-07-05,481340721458,478894481453,2446240005,32734362701
2016-07-06,482613845154,480194633761,2419211393,29106028080
2016-07-07,483455433608,480968164323,2487269285,31988828163
2016-07-08,480432070238,478082382396,2349687842,23389548398
2016-07-11,481812623783,479342990976,2469632807,32614662316
2016-07-12,484659854612,482110757617,2549096995,36821977122
2016-07-13,484264658176,481908335239,2356322937,36678423531
2016-07-14,484425558061,482059531983,2366026078,27102641122
2016-07-15,483388306187,481144294514,2244011673,25326907353
2016-07-18,485610918505,483284066990,2326851515,26067867176
2016-07-19,487963635407,485650291962,2313343445,23944297057
2016-07-20,488610975749,486271452106,2339523643,21205037443
2016-07-21,489939872709,487493320212,2446552497,25317838648
2016-07-22,488048096462,485774399944,2273696518,24165846980
2016-07-25,489230564505,486965174977,2265389528,21623531740
